Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-MAY-2026|SMII01CCN1|OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR C|CORPORATE BOND|IDA0000775C5|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|21-NOV-2016|IDR|Electronic||18-NOV-2026|||8.65|FIXED|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII01CSLCN1|OBLIGASI KEBERLANJUTAN BERKELANJUTAN I SARANA MULTI INFRASTRUKTUR TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001574C1|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||6.65|FIXED|3 MONTHS|||25000000000|25000000000|25000000000|60|40|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII01DCN1|OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR D|CORPORATE BOND|IDA0000775D3|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|21-NOV-2016|IDR|Electronic||18-NOV-2031|||8.9|FIXED|3 MONTHS|||674000000000|674000000000|674000000000|92.58|7.42|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII02DCN2|OBLIGASI BERKELANJUTAN II SARANA MULTI INFRASTRUKTUR TAHAP II TAHUN 2019 SERI D|CORPORATE BOND|IDA0001006D2|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|29-AUG-2019|IDR|Electronic||28-AUG-2026|||8.5|FIXED|3 MONTHS|||1292000000000|1292000000000|1292000000000|38.08|61.92|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII02DCN3|OBLIGASI BERKELANJUTAN II SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2019 SERI D|CORPORATE BOND|IDA0001020D3|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|31-OCT-2019|IDR|Electronic||30-OCT-2026|||8.3|FIXED|3 MONTHS|||945250000000|945250000000|945250000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII03BCN4|OBLIGASI BERKELANJUTAN III SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2023 SERI B|CORPORATE BOND|IDA0001379B7|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|15-DEC-2023|IDR|Electronic||14-DEC-2026|||6.7|FIXED|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII03CCN3|OBLIGASI BERKELANJUTAN III SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2023 SERI C|CORPORATE BOND|IDA0001323C3|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|19-MAY-2023|IDR|Electronic||17-MAY-2027|||6.8|FIXED|3 MONTHS|||1914130000000|1914130000000|1914130000000|89.55|10.45|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04ACN4|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2025 SERI A|CORPORATE BOND|IDA0001633A9|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|28-NOV-2025|IDR|Electronic||07-DEC-2026|||5|FIXED|3 MONTHS|||800000000000|800000000000|800000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04BCN1|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001465B4|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2027|||6.75|FIXED|3 MONTHS|||60010000000|60010000000|60010000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04BCN2|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP II TAHUN 2024 SERI B|CORPORATE BOND|IDA0001499B3|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|09-DEC-2024|IDR|Electronic||06-DEC-2027|||6.7|FIXED|3 MONTHS|||600000000000|600000000000|600000000000|99.17|0.83|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04BCN3|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001532B1|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|08-APR-2025|IDR|Electronic||27-MAR-2028|||6.75|FIXED|3 MONTHS|||1128030000000|1128030000000|1128030000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04BCN4|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2025 SERI B|CORPORATE BOND|IDA0001633B7|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|28-NOV-2025|IDR|Electronic||27-NOV-2028|||5.45|FIXED|3 MONTHS|||1700000000000|1700000000000|1700000000000|96.29|3.71|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04CCN1|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP I TAHUN 2024 SERI C|CORPORATE BOND|IDA0001465C2|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2029|||7|FIXED|3 MONTHS|||357000000000|357000000000|357000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04CCN2|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP II TAHUN 2024 SERI C|CORPORATE BOND|IDA0001499C1|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|09-DEC-2024|IDR|Electronic||06-DEC-2029|||6.95|FIXED|3 MONTHS|||543995000000|543995000000|543995000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04CCN3|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP III TAHUN 2025 SERI C|CORPORATE BOND|IDA0001532C9|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|08-APR-2025|IDR|Electronic||27-MAR-2030|||6.95|FIXED|3 MONTHS|||1115010000000|1115010000000|1115010000000|99.1|0.9|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04CCN4|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2025 SERI C|CORPORATE BOND|IDA0001633C5|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|28-NOV-2025|IDR|Electronic||27-NOV-2030|||5.75|FIXED|3 MONTHS|||900000000000|900000000000|900000000000|97.22|2.78|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04DCN2|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP II TAHUN 2024 SERI D|CORPORATE BOND|IDA0001499D9|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|09-DEC-2024|IDR|Electronic||06-DEC-2031|||7|FIXED|3 MONTHS|||1206005000000|1206005000000|1206005000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04DCN4|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2025 SERI D|CORPORATE BOND|IDA0001633D3|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|28-NOV-2025|IDR|Electronic||27-NOV-2035|||6.6|ZERO RATE / DISCOUNTED||||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMII04ECN4|OBLIGASI BERKELANJUTAN IV SARANA MULTI INFRASTRUKTUR TAHAP IV TAHUN 2025 SERI E|CORPORATE BOND|IDA0001633E1|SARANA MULTI INFRASTRUKTUR (PERSERO), PT|ACTIVE|IDX|28-NOV-2025|IDR|Electronic||27-NOV-2040|||6.9|ZERO RATE / DISCOUNTED||||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMIL01A|OBLIGASI I SARANA MITRA LUAS TAHUN 2024 SERI A|CORPORATE BOND|IDA0001504A2|SARANA MITRA LUAS Tbk, PT|ACTIVE|IDX|11-DEC-2024|IDR|Electronic||10-DEC-2027|||7.35|FIXED|3 MONTHS|||147100000000|147100000000|147100000000|100|0|100|MACHINERY AND HEAVY EQUIPMENT|1
29-MAY-2026|SMIL01B|OBLIGASI I SARANA MITRA LUAS TAHUN 2024 SERI B|CORPORATE BOND|IDA0001504B0|SARANA MITRA LUAS Tbk, PT|ACTIVE|IDX|11-DEC-2024|IDR|Electronic||10-DEC-2029|||7.8|FIXED|3 MONTHS|||152900000000|152900000000|152900000000|100|0|100|MACHINERY AND HEAVY EQUIPMENT|1
29-MAY-2026|SMMA02ACN3|OBLIGASI BERKELANJUTAN II SINAR MAS MULTIARTHA TAHAP III TAHUN 2022 SERI A|CORPORATE BOND|IDA0001280A9|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|05-OCT-2022|IDR|Electronic||04-OCT-2027|||9.75|FIXED|3 MONTHS|||580000000000|580000000000|580000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA02BCN3|OBLIGASI BERKELANJUTAN II SINAR MAS MULTIARTHA TAHAP III TAHUN 2022 SERI B|CORPORATE BOND|IDA0001280B7|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|05-OCT-2022|IDR|Electronic||04-OCT-2032|||10.5|FIXED|3 MONTHS|||1080000000000|1080000000000|1080000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA02CN4|OBLIGASI BERKELANJUTAN II SINAR MAS MULTIARTHA TAHAP IV TAHUN 2023|CORPORATE BOND|IDA000130702|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|08-MAR-2023|IDR|Electronic||07-MAR-2033|||10.5|FIXED|3 MONTHS|||784719000000|784719000000|784719000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA02DCN2|OBLIGASI BERKELANJUTAN II SINAR MAS MULTIARTHA TAHAP II TAHUN 2022 SERI D|CORPORATE BOND|IDA0001273D8|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|29-AUG-2022|IDR|Electronic||26-AUG-2027|||9.75|FIXED|3 MONTHS|||1102000000000|1102000000000|1102000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA03BCN2|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIARTHA TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001514B9|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|20-JAN-2025|IDR|Electronic||17-JAN-2028|||8.25|Fixed|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA03CCN2|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIARTHA TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001514C7|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|20-JAN-2025|IDR|Electronic||17-JAN-2030|||9|Fixed|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA03CN1|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIARTHA TAHAP I TAHUN 2024|CORPORATE BOND|IDA000141709|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|16-APR-2024|IDR|Electronic||05-APR-2029|||10|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|99.9|0.1|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA03CN3|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIARTHA TAHAP III TAHUN 2025|CORPORATE BOND|IDA000160105|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|22-AUG-2025|IDR|Electronic||21-AUG-2030|||8.5|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMA03CN4|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIARTHA TAHAP IV TAHUN 2025|CORPORATE BOND|IDA000162309|SINAR MAS MULTIARTHA Tbk, PT|ACTIVE|IDX|24-OCT-2025|IDR|Electronic||23-OCT-2030|||8|FIXED|3 MONTHS|||1050000000000|1050000000000|1050000000000|100|0|100|OTHERS - FINANCE|1
29-MAY-2026|SMMF02CCN3|OBLIGASI BERKELANJUTAN II SINAR MAS MULTIFINANCE TAHAP III TAHUN 2022 SERI C|CORPORATE BOND|IDA0001208C6|SINAR MAS MULTIFINANCE, PT|ACTIVE|IDX|09-FEB-2022|IDR|Electronic||08-FEB-2027|||10.5|FIXED|3 MONTHS|||9000000000|9000000000|9000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMMF03BCN2|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIFINANCE TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001360B7|SINAR MAS MULTIFINANCE, PT|ACTIVE|IDX|12-OCT-2023|IDR|Electronic||11-OCT-2028|||10.5|FIXED|3 MONTHS|||425000000000|425000000000|425000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMMF03CCN1|OBLIGASI BERKELANJUTAN III SINAR MAS MULTIFINANCE TAHAP I TAHUN 2023 SERI C|CORPORATE BOND|IDA0001302C7|SINAR MAS MULTIFINANCE, PT|ACTIVE|IDX|08-FEB-2023|IDR|Electronic||07-FEB-2028|||10.75|FIXED|3 MONTHS|||105450000000|105450000000|105450000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMRA04ACN2|OBLIGASI BERKELANJUTAN IV SUMMARECON AGUNG TAHAP II TAHUN 2023 SERI A|CORPORATE BOND|IDA0001361A7|SUMMARECON AGUNG Tbk, PT|ACTIVE|IDX|20-OCT-2023|IDR|Electronic||19-OCT-2026|||7.35|FIXED|3 MONTHS|||468000000000|468000000000|468000000000|98.29|1.71|100|PROPERTY AND REAL ESTATE|1
29-MAY-2026|SMPNMP01ASECN4|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP IV TAHUN 2026 SERI A|SUKUK|IDJ0000436A9|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|22-APR-2026|IDR|Electronic||01-MAY-2027||||FLOATING|3 MONTHS|||540605000000|540605000000|540605000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01BCN3|SUKUK MUDHARABAH BERKELANJUTAN I PNM TAHAP III TAHUN 2024 SERI B|SUKUK|IDJ0000319B5|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|15-JUL-2024|IDR|Electronic||12-JUL-2027||||FLOATING|3 MONTHS|||1330940000000|1330940000000|1330940000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01BSECN1|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP I TAHUN 2025 SERI B|SUKUK|IDJ0000380B7|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028||||FLOATING|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01BSECN2|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP II TAHUN 2025 SERI B|SUKUK|IDJ0000404B5|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|20-OCT-2025|IDR|Electronic||17-OCT-2028||||FLOATING|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01BSECN3|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP III TAHUN 2026 SERI B|SUKUK|IDJ0000421B9|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|15-JAN-2026|IDR|Electronic||14-JAN-2029||||FLOATING|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01BSECN4|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP IV TAHUN 2026 SERI B|SUKUK|IDJ0000436B7|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|22-APR-2026|IDR|Electronic||21-APR-2028||||FLOATING|3 MONTHS|||25700000000|25700000000|25700000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I PNM TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000191C6|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2026||||FLOATING|3 MONTHS|||327000000000|327000000000|327000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01CSECN1|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP I TAHUN 2025 SERI C|SUKUK|IDJ0000380C5|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030||||FIXED|3 MONTHS|||610005000000|610005000000|610005000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01CSECN2|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP II TAHUN 2025 SERI C|SUKUK|IDJ0000404C3|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|20-OCT-2025|IDR|Electronic||17-OCT-2030||||FLOATING|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01CSECN3|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP III TAHUN 2026 SERI C|SUKUK|IDJ0000421C7|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|15-JAN-2026|IDR|Electronic||14-JAN-2031||||FLOATING|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP01CSECN4|SUKUK MUDHARABAH BERWAWASAN SOSIAL ORANGE BERKELANJUTAN I PNM TAHAP IV TAHUN 2026 SERI C|SUKUK|IDJ0000436C5|PERMODALAN NASIONAL MADANI, PT|ACTIVE|IDX|22-APR-2026|IDR|Electronic||21-APR-2029||||FLOATING|3 MONTHS|||155120000000|155120000000|155120000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP06X2V|SUKUK MUDHARABAH JANGKA MENENGAH VI PT PERMODALAN NASIONAL MADANI TAHUN 2024 TAHAP II|SUKUK|IDJ000033501|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||11-OCT-2027||||Floating/Variable|3 MONTHS|||262000000000|262000000000|262000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP06X3V|SUKUK MUDHARABAH JANGKA MENENGAH VI PT PERMODALAN NASIONAL MADANI TAHUN 2024 TAHAP III|SUKUK|IDJ000034004|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||26-NOV-2027||||Floating/Variable|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X11V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP XI|SUKUK|IDJ000043401|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||25-NOV-2028||||Floating/Variable|3 MONTHS|||350000000000|350000000000|350000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X1V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP I|SUKUK|IDJ000037304|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||27-JUN-2026||||Floating/Variable|3 MONTHS|||180000000000|180000000000|180000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X2V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP II|SUKUK|IDJ000039003|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||27-JUL-2026||||Floating/Variable|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X3V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP III|SUKUK|IDJ000039904|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||14-SEP-2026||||Floating/Variable|3 MONTHS|||85000000000|85000000000|85000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X4V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP IV|SUKUK|IDJ000040209|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||29-SEP-2026||||FLOATING|3 MONTHS|||635000000000|635000000000|635000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X5V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP V|SUKUK|IDJ000041504|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||25-NOV-2028||||Floating/Variable|3 MONTHS|||650000000000|650000000000|650000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPNMP07X6V|SUKUK MUDHARABAH JANGKA MENENGAH VII PT PERMODALAN NASIONAL MADANI TAHUN 2025 TAHAP VI|SUKUK|IDJ000043005|PERMODALAN NASIONAL MADANI, PT|ACTIVE|||IDR|Electronic||23-FEB-2027||||Floating/Variable|3 MONTHS|||800000000000|800000000000|800000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD01ASOCN3|SUKUK MUDHARABAH BERWAWASAN SOSIAL BERKELANJUTAN I PEGADAIAN TAHAP III TAHUN 2025 SERI A|SUKUK|IDJ0000409A6|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|14-NOV-2025|IDR|Electronic||23-NOV-2026|||||3 MONTHS|||1300000000000|1300000000000|1300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD01BSOCN1|SUKUK MUDHARABAH BERWAWASAN SOSIAL BERKELANJUTAN I PEGADAIAN TAHAP I TAHUN 2024 SERI B|SUKUK|IDJ0000318B7|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2027||||FLOATING|3 MONTHS|||100000000|100000000|100000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD01BSOCN3|SUKUK MUDHARABAH BERWAWASAN SOSIAL BERKELANJUTAN I PEGADAIAN TAHAP III TAHUN 2025 SERI B|SUKUK|IDJ0000409B4|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|14-NOV-2025|IDR|Electronic||13-NOV-2028|||||3 MONTHS|||253205000000|253205000000|253205000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD02CN4|SUKUK MUDHARABAH BERKELANJUTAN II PEGADAIAN TAHAP IV TAHUN 2023|SUKUK|IDJ000027503|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|25-AUG-2023|IDR|Electronic||24-AUG-2026||||FLOATING|3 MONTHS|||235040000000|235040000000|235040000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD03ACN4|SUKUK MUDHARABAH BERKELANJUTAN III PEGADAIAN TAHAP IV TAHUN 2025 SERI A|SUKUK|IDJ0000368A4|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|02-JUN-2025|IDR|Electronic||08-JUN-2026||||FLOATING|3 MONTHS|||1517220000000|1517220000000|1517220000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD03ACN5|SUKUK MUDHARABAH BERKELANJUTAN III PEGADAIAN TAHAP V TAHUN 2025 SERI A|SUKUK|IDJ0000398A1|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|04-SEP-2025|IDR|Electronic||13-SEP-2026||||FLOATING|3 MONTHS|||1454130000000|1454130000000|1454130000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD03BCN1|SUKUK MUDHARABAH BERKELANJUTAN III PEGADAIAN TAHAP I TAHUN 2024 SERI B|SUKUK|IDJ0000317B9|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|08-JUL-2024|IDR|Electronic||05-JUL-2027||||FLOATING|3 MONTHS|||18045000000|18045000000|18045000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD03BCN4|SUKUK MUDHARABAH BERKELANJUTAN III PEGADAIAN TAHAP IV TAHUN 2025 SERI B|SUKUK|IDJ0000368B2|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|02-JUN-2025|IDR|Electronic||28-MAY-2028||||FLOATING|3 MONTHS|||234720000000|234720000000|234720000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPPGD03BCN5|SUKUK MUDHARABAH BERKELANJUTAN III PEGADAIAN TAHAP V TAHUN 2025 SERI B|SUKUK|IDJ0000398B9|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|04-SEP-2025|IDR|Electronic||03-SEP-2028|||||3 MONTHS|||165005000000|165005000000|165005000000|100|0|100|FINANCIAL INSTITUTION|1
29-MAY-2026|SMPTHK01BCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI B|SUKUK|IDJ0000197B5|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|08-SEP-2021|IDR|Electronic||07-SEP-2026||||FLOATING|3 MONTHS|||64450000000|64450000000|64450000000|100|0|100|CONSTRUCTION|1
29-MAY-2026|SMPTHK01BCN2|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP II TAHUN 2022 SERI B|SUKUK|IDJ0000206B4|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|13-JAN-2022|IDR|Electronic||12-JAN-2027||||FLOATING|3 MONTHS|||105260000000|105260000000|105260000000|100|0|100|CONSTRUCTION|1
29-MAY-2026|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|SUKUK|IDJ0000197C3|HUTAMA KARYA (PERSERO), PT|ACTIVE|IDX|08-SEP-2021|IDR|Electronic||07-SEP-2028||||FLOATING|3 MONTHS|||419050000000|419050000000|419050000000|100|0|100|CONSTRUCTION|1
